Epoch,Dataset,Recall,Precision,TopKAcc
146,Lactuca_sativa_5e3,0.8722,0.9639,0.8430
146,Medicago_truncatula_5e3,0.9307,0.9778,0.8651
146,Pisum_sativum_5e3,0.8922,0.9591,0.8052
146,Theobroma_cacao_5e3,0.9288,0.9759,0.8600
147,Brachypodium_distachyon_5e3,0.8012,0.9525,0.7866
147,Brassica_juncea_5e3,0.7551,0.8505,0.7350
147,Brassica_napus_5e3,0.7471,0.9278,0.7443
147,Cajanus_cajan_5e3,0.9240,0.9740,0.8335
147,Glycine_max_5e3,0.9328,0.9767,0.8801
147,Gossypium_raimondii_5e3,0.8331,0.9404,0.7831
147,Lactuca_sativa_5e3,0.8745,0.9620,0.8442
147,Medicago_truncatula_5e3,0.9337,0.9732,0.8653
147,Pisum_sativum_5e3,0.8971,0.9541,0.8062
147,Theobroma_cacao_5e3,0.9340,0.9709,0.8604
148,Brachypodium_distachyon_5e3,0.8038,0.9414,0.7873
148,Brassica_juncea_5e3,0.7659,0.8076,0.7369
148,Brassica_napus_5e3,0.7526,0.9119,0.7447
148,Cajanus_cajan_5e3,0.9287,0.9594,0.8326
148,Glycine_max_5e3,0.9344,0.9728,0.8796
148,Gossypium_raimondii_5e3,0.8422,0.9209,0.7820
148,Lactuca_sativa_5e3,0.8735,0.9578,0.8429
148,Medicago_truncatula_5e3,0.9321,0.9704,0.8639
148,Pisum_sativum_5e3,0.8960,0.9500,0.8049
148,Theobroma_cacao_5e3,0.9324,0.9647,0.8596
149,Brachypodium_distachyon_5e3,0.8025,0.9348,0.7845
149,Brassica_juncea_5e3,0.7474,0.8287,0.7374
149,Brassica_napus_5e3,0.7525,0.9141,0.7435
149,Cajanus_cajan_5e3,0.9241,0.9616,0.8325
149,Glycine_max_5e3,0.9348,0.9738,0.8795
149,Gossypium_raimondii_5e3,0.8350,0.9179,0.7759
149,Lactuca_sativa_5e3,0.8775,0.9538,0.8442
149,Medicago_truncatula_5e3,0.9333,0.9726,0.8648
149,Pisum_sativum_5e3,0.8952,0.9537,0.8061
149,Theobroma_cacao_5e3,0.9374,0.9624,0.8611
150,Brachypodium_distachyon_5e3,0.8078,0.9350,0.7870
150,Brassica_juncea_5e3,0.7556,0.8070,0.7325
150,Brassica_napus_5e3,0.7583,0.9112,0.7455
150,Cajanus_cajan_5e3,0.9322,0.9526,0.8333
150,Glycine_max_5e3,0.9355,0.9731,0.8806
150,Gossypium_raimondii_5e3,0.8448,0.9214,0.7828
150,Lactuca_sativa_5e3,0.8794,0.9533,0.8448
150,Medicago_truncatula_5e3,0.9350,0.9706,0.8651
150,Pisum_sativum_5e3,0.8970,0.9526,0.8050
150,Theobroma_cacao_5e3,0.9372,0.9620,0.8586
151,Brachypodium_distachyon_5e3,0.7973,0.9518,0.7870
151,Brassica_juncea_5e3,0.7352,0.8712,0.7363
151,Brassica_napus_5e3,0.7409,0.9389,0.7456
151,Cajanus_cajan_5e3,0.9176,0.9772,0.8326
151,Glycine_max_5e3,0.9315,0.9796,0.8803
151,Gossypium_raimondii_5e3,0.8335,0.9349,0.7832
151,Lactuca_sativa_5e3,0.8705,0.9672,0.8441
151,Medicago_truncatula_5e3,0.9316,0.9768,0.8652
151,Pisum_sativum_5e3,0.8953,0.9631,0.8069
151,Theobroma_cacao_5e3,0.9357,0.9691,0.8590
152,Brachypodium_distachyon_5e3,0.8066,0.9266,0.7857
152,Brassica_juncea_5e3,0.7578,0.8172,0.7343
152,Brassica_napus_5e3,0.7513,0.9087,0.7417
152,Cajanus_cajan_5e3,0.9207,0.9687,0.8321
152,Glycine_max_5e3,0.9333,0.9738,0.8804
152,Gossypium_raimondii_5e3,0.8369,0.9158,0.7795
152,Lactuca_sativa_5e3,0.8765,0.9540,0.8431
152,Medicago_truncatula_5e3,0.9332,0.9717,0.8646
152,Pisum_sativum_5e3,0.8949,0.9546,0.8057
152,Theobroma_cacao_5e3,0.9357,0.9638,0.8599
153,Brachypodium_distachyon_5e3,0.7982,0.9582,0.7878
153,Brassica_juncea_5e3,0.7410,0.8580,0.7388
153,Brassica_napus_5e3,0.7415,0.9385,0.7459
153,Cajanus_cajan_5e3,0.9210,0.9758,0.8334
153,Glycine_max_5e3,0.9338,0.9790,0.8807
153,Gossypium_raimondii_5e3,0.8283,0.9392,0.7837
153,Lactuca_sativa_5e3,0.8713,0.9671,0.8451
153,Medicago_truncatula_5e3,0.9316,0.9793,0.8656
153,Pisum_sativum_5e3,0.8908,0.9642,0.8061
153,Theobroma_cacao_5e3,0.9347,0.9745,0.8609
154,Brachypodium_distachyon_5e3,0.7994,0.9504,0.7874
154,Brassica_juncea_5e3,0.7509,0.8347,0.7318
154,Brassica_napus_5e3,0.7502,0.9273,0.7464
154,Cajanus_cajan_5e3,0.9223,0.9691,0.8336
154,Glycine_max_5e3,0.9337,0.9784,0.8806
154,Gossypium_raimondii_5e3,0.8413,0.9233,0.7820
154,Lactuca_sativa_5e3,0.8740,0.9592,0.8430
154,Medicago_truncatula_5e3,0.9327,0.9753,0.8655
154,Pisum_sativum_5e3,0.8942,0.9626,0.8069
154,Theobroma_cacao_5e3,0.9354,0.9672,0.8600
155,Brachypodium_distachyon_5e3,0.7992,0.9571,0.7885
155,Brassica_juncea_5e3,0.7425,0.8656,0.7355
155,Brassica_napus_5e3,0.7408,0.9383,0.7456
155,Cajanus_cajan_5e3,0.9195,0.9749,0.8336
155,Glycine_max_5e3,0.9331,0.9788,0.8810
155,Gossypium_raimondii_5e3,0.8259,0.9437,0.7823
155,Lactuca_sativa_5e3,0.8721,0.9659,0.8440
155,Medicago_truncatula_5e3,0.9330,0.9765,0.8657
155,Pisum_sativum_5e3,0.8940,0.9620,0.8065
155,Theobroma_cacao_5e3,0.9336,0.9705,0.8606
156,Brachypodium_distachyon_5e3,0.8041,0.9459,0.7895
156,Brassica_juncea_5e3,0.7460,0.8476,0.7387
156,Brassica_napus_5e3,0.7492,0.9222,0.7455
156,Cajanus_cajan_5e3,0.9267,0.9688,0.8336
156,Glycine_max_5e3,0.9346,0.9768,0.8810
156,Gossypium_raimondii_5e3,0.8288,0.9423,0.7829
156,Lactuca_sativa_5e3,0.8772,0.9615,0.8453
156,Medicago_truncatula_5e3,0.9345,0.9738,0.8659
156,Pisum_sativum_5e3,0.8973,0.9542,0.8072
156,Theobroma_cacao_5e3,0.9360,0.9696,0.8608
157,Brachypodium_distachyon_5e3,0.8069,0.9391,0.7884
157,Brassica_juncea_5e3,0.7546,0.8279,0.7347
157,Brassica_napus_5e3,0.7552,0.9066,0.7463
157,Cajanus_cajan_5e3,0.9280,0.9647,0.8336
157,Glycine_max_5e3,0.9362,0.9719,0.8810
157,Gossypium_raimondii_5e3,0.8388,0.9179,0.7839
157,Lactuca_sativa_5e3,0.8797,0.9496,0.8444
157,Medicago_truncatula_5e3,0.9368,0.9676,0.8654
157,Pisum_sativum_5e3,0.8972,0.9484,0.8074
157,Theobroma_cacao_5e3,0.9393,0.9612,0.8598
158,Brachypodium_distachyon_5e3,0.8034,0.9526,0.7893
158,Brassica_juncea_5e3,0.7554,0.8416,0.7381
158,Brassica_napus_5e3,0.7471,0.9280,0.7479
158,Cajanus_cajan_5e3,0.9231,0.9708,0.8342
158,Glycine_max_5e3,0.9342,0.9777,0.8810
158,Gossypium_raimondii_5e3,0.8381,0.9401,0.7875
158,Lactuca_sativa_5e3,0.8777,0.9613,0.8460
158,Medicago_truncatula_5e3,0.9336,0.9762,0.8662
158,Pisum_sativum_5e3,0.8941,0.9629,0.8074
158,Theobroma_cacao_5e3,0.9426,0.9634,0.8609
159,Brachypodium_distachyon_5e3,0.8142,0.9365,0.7907
159,Brassica_juncea_5e3,0.7735,0.8257,0.7459
159,Brassica_napus_5e3,0.7623,0.9091,0.7500
159,Cajanus_cajan_5e3,0.9332,0.9581,0.8356
159,Glycine_max_5e3,0.9371,0.9731,0.8818
159,Gossypium_raimondii_5e3,0.8455,0.9138,0.7828
159,Lactuca_sativa_5e3,0.8802,0.9538,0.8465
159,Medicago_truncatula_5e3,0.9379,0.9719,0.8670
159,Pisum_sativum_5e3,0.9023,0.9501,0.8084
159,Theobroma_cacao_5e3,0.9388,0.9580,0.8601
160,Brachypodium_distachyon_5e3,0.8150,0.9242,0.7884
160,Brassica_juncea_5e3,0.7673,0.7969,0.7394
160,Brassica_napus_5e3,0.7612,0.8973,0.7481
160,Cajanus_cajan_5e3,0.9288,0.9533,0.8327
160,Glycine_max_5e3,0.9381,0.9685,0.8805
160,Gossypium_raimondii_5e3,0.8444,0.9041,0.7807
160,Lactuca_sativa_5e3,0.8813,0.9449,0.8436
160,Medicago_truncatula_5e3,0.9376,0.9680,0.8665
160,Pisum_sativum_5e3,0.9007,0.9487,0.8076
160,Theobroma_cacao_5e3,0.9380,0.9607,0.8603
161,Brachypodium_distachyon_5e3,0.8054,0.9434,0.7893
161,Brassica_juncea_5e3,0.7595,0.8415,0.7368
161,Brassica_napus_5e3,0.7500,0.9314,0.7480
161,Cajanus_cajan_5e3,0.9218,0.9708,0.8337
161,Glycine_max_5e3,0.9330,0.9792,0.8814
161,Gossypium_raimondii_5e3,0.8339,0.9392,0.7837
161,Lactuca_sativa_5e3,0.8758,0.9643,0.8456
161,Medicago_truncatula_5e3,0.9328,0.9755,0.8659
161,Pisum_sativum_5e3,0.8929,0.9637,0.8077
161,Theobroma_cacao_5e3,0.9299,0.9748,0.8592
162,Brachypodium_distachyon_5e3,0.8055,0.9526,0.7907
162,Brassica_juncea_5e3,0.7606,0.8398,0.7429
162,Brassica_napus_5e3,0.7537,0.9273,0.7493
162,Cajanus_cajan_5e3,0.9298,0.9687,0.8349
162,Glycine_max_5e3,0.9356,0.9776,0.8820
162,Gossypium_raimondii_5e3,0.8394,0.9352,0.7849
162,Lactuca_sativa_5e3,0.8787,0.9622,0.8466
162,Medicago_truncatula_5e3,0.9362,0.9753,0.8675
162,Pisum_sativum_5e3,0.8953,0.9580,0.8075
162,Theobroma_cacao_5e3,0.9386,0.9674,0.8610
163,Brachypodium_distachyon_5e3,0.8037,0.9563,0.7908
163,Brassica_juncea_5e3,0.7538,0.8419,0.7349
163,Brassica_napus_5e3,0.7503,0.9313,0.7498
163,Cajanus_cajan_5e3,0.9277,0.9677,0.8341
163,Glycine_max_5e3,0.9344,0.9784,0.8816
163,Gossypium_raimondii_5e3,0.8319,0.9465,0.7850
163,Lactuca_sativa_5e3,0.8761,0.9644,0.8476
163,Medicago_truncatula_5e3,0.9348,0.9770,0.8670
163,Pisum_sativum_5e3,0.8969,0.9585,0.8081
163,Theobroma_cacao_5e3,0.9368,0.9666,0.8612
164,Brachypodium_distachyon_5e3,0.8103,0.9341,0.7892
164,Brassica_juncea_5e3,0.7660,0.8129,0.7380
164,Brassica_napus_5e3,0.7563,0.9122,0.7472
164,Cajanus_cajan_5e3,0.9283,0.9640,0.8348
164,Glycine_max_5e3,0.9355,0.9731,0.8803
164,Gossypium_raimondii_5e3,0.8397,0.9268,0.7848
164,Lactuca_sativa_5e3,0.8794,0.9537,0.8467
164,Medicago_truncatula_5e3,0.9370,0.9717,0.8668
164,Pisum_sativum_5e3,0.8985,0.9547,0.8069
164,Theobroma_cacao_5e3,0.9358,0.9623,0.8612
165,Brachypodium_distachyon_5e3,0.7938,0.9701,0.7919
165,Brassica_juncea_5e3,0.7318,0.8898,0.7390
165,Brassica_napus_5e3,0.7406,0.9556,0.7523
165,Cajanus_cajan_5e3,0.9265,0.9768,0.8349
165,Glycine_max_5e3,0.9299,0.9861,0.8816
165,Gossypium_raimondii_5e3,0.8276,0.9573,0.7863
165,Lactuca_sativa_5e3,0.8699,0.9770,0.8473
165,Medicago_truncatula_5e3,0.9305,0.9846,0.8676
165,Pisum_sativum_5e3,0.8882,0.9737,0.8084
165,Theobroma_cacao_5e3,0.9306,0.9753,0.8612
166,Brachypodium_distachyon_5e3,0.8011,0.9464,0.7880
166,Brassica_juncea_5e3,0.7510,0.8476,0.7394
166,Brassica_napus_5e3,0.7506,0.9216,0.7473
166,Cajanus_cajan_5e3,0.9191,0.9736,0.8334
166,Glycine_max_5e3,0.9338,0.9758,0.8816
166,Gossypium_raimondii_5e3,0.8271,0.9399,0.7831
166,Lactuca_sativa_5e3,0.8761,0.9598,0.8452
166,Medicago_truncatula_5e3,0.9339,0.9742,0.8664
166,Pisum_sativum_5e3,0.8920,0.9622,0.8072
166,Theobroma_cacao_5e3,0.9354,0.9706,0.8609
167,Brachypodium_distachyon_5e3,0.8130,0.9415,0.7931
167,Brassica_juncea_5e3,0.7571,0.8386,0.7396
167,Brassica_napus_5e3,0.7562,0.9208,0.7513
167,Cajanus_cajan_5e3,0.9283,0.9677,0.8344
167,Glycine_max_5e3,0.9376,0.9736,0.8823
167,Gossypium_raimondii_5e3,0.8336,0.9338,0.7834
167,Lactuca_sativa_5e3,0.8820,0.9543,0.8470
167,Medicago_truncatula_5e3,0.9383,0.9718,0.8680
167,Pisum_sativum_5e3,0.8964,0.9570,0.8088
167,Theobroma_cacao_5e3,0.9328,0.9701,0.8608
168,Brachypodium_distachyon_5e3,0.7956,0.9637,0.7894
168,Brassica_juncea_5e3,0.7415,0.8703,0.7443
168,Brassica_napus_5e3,0.7384,0.9459,0.7483
168,Cajanus_cajan_5e3,0.9245,0.9736,0.8350
168,Glycine_max_5e3,0.9306,0.9813,0.8820
168,Gossypium_raimondii_5e3,0.8243,0.9526,0.7869
168,Lactuca_sativa_5e3,0.8667,0.9732,0.8455
168,Medicago_truncatula_5e3,0.9288,0.9815,0.8665
168,Pisum_sativum_5e3,0.8934,0.9643,0.8086
168,Theobroma_cacao_5e3,0.9397,0.9700,0.8622
169,Brachypodium_distachyon_5e3,0.8100,0.9460,0.7908
169,Brassica_juncea_5e3,0.7659,0.8219,0.7394
169,Brassica_napus_5e3,0.7598,0.9250,0.7520
169,Cajanus_cajan_5e3,0.9302,0.9649,0.8338
169,Glycine_max_5e3,0.9373,0.9743,0.8821
169,Gossypium_raimondii_5e3,0.8381,0.9283,0.7860
169,Lactuca_sativa_5e3,0.8818,0.9574,0.8473
169,Medicago_truncatula_5e3,0.9378,0.9745,0.8679
169,Pisum_sativum_5e3,0.8961,0.9599,0.8085
169,Theobroma_cacao_5e3,0.9404,0.9646,0.8617
170,Brachypodium_distachyon_5e3,0.8039,0.9408,0.7880
170,Brassica_juncea_5e3,0.7615,0.8294,0.7337
170,Brassica_napus_5e3,0.7540,0.9238,0.7482
170,Cajanus_cajan_5e3,0.9248,0.9647,0.8335
170,Glycine_max_5e3,0.9334,0.9766,0.8809
170,Gossypium_raimondii_5e3,0.8355,0.9363,0.7833
170,Lactuca_sativa_5e3,0.8755,0.9594,0.8452
170,Medicago_truncatula_5e3,0.9337,0.9731,0.8658
170,Pisum_sativum_5e3,0.8977,0.9533,0.8073
170,Theobroma_cacao_5e3,0.9308,0.9699,0.8606
171,Brachypodium_distachyon_5e3,0.8090,0.9474,0.7927
171,Brassica_juncea_5e3,0.7700,0.8298,0.7446
171,Brassica_napus_5e3,0.7571,0.9282,0.7513
171,Cajanus_cajan_5e3,0.9307,0.9705,0.8356
171,Glycine_max_5e3,0.9367,0.9753,0.8827
171,Gossypium_raimondii_5e3,0.8364,0.9450,0.7860
171,Lactuca_sativa_5e3,0.8831,0.9576,0.8483
171,Medicago_truncatula_5e3,0.9393,0.9715,0.8685
171,Pisum_sativum_5e3,0.8939,0.9608,0.8096
171,Theobroma_cacao_5e3,0.9364,0.9677,0.8615
172,Brachypodium_distachyon_5e3,0.8044,0.9572,0.7915
172,Brassica_juncea_5e3,0.7402,0.8715,0.7399
172,Brassica_napus_5e3,0.7498,0.9387,0.7509
172,Cajanus_cajan_5e3,0.9213,0.9773,0.8347
172,Glycine_max_5e3,0.9320,0.9829,0.8823
172,Gossypium_raimondii_5e3,0.8214,0.9497,0.7839
172,Lactuca_sativa_5e3,0.8744,0.9678,0.8468
172,Medicago_truncatula_5e3,0.9331,0.9800,0.8675
172,Pisum_sativum_5e3,0.8945,0.9675,0.8101
172,Theobroma_cacao_5e3,0.9363,0.9749,0.8618
173,Brachypodium_distachyon_5e3,0.8039,0.9476,0.7906
173,Brassica_juncea_5e3,0.7560,0.8368,0.7400
173,Brassica_napus_5e3,0.7547,0.9313,0.7500
173,Cajanus_cajan_5e3,0.9227,0.9699,0.8346
173,Glycine_max_5e3,0.9357,0.9772,0.8820
173,Gossypium_raimondii_5e3,0.8427,0.9443,0.7885
173,Lactuca_sativa_5e3,0.8813,0.9607,0.8467
173,Medicago_truncatula_5e3,0.9355,0.9764,0.8674
173,Pisum_sativum_5e3,0.8965,0.9627,0.8094
173,Theobroma_cacao_5e3,0.9312,0.9755,0.8618
174,Brachypodium_distachyon_5e3,0.8054,0.9576,0.7923
174,Brassica_juncea_5e3,0.7537,0.8552,0.7396
174,Brassica_napus_5e3,0.7513,0.9381,0.7514
174,Cajanus_cajan_5e3,0.9239,0.9720,0.8338
174,Glycine_max_5e3,0.9321,0.9816,0.8819
174,Gossypium_raimondii_5e3,0.8245,0.9442,0.7817
174,Lactuca_sativa_5e3,0.8736,0.9663,0.8465
174,Medicago_truncatula_5e3,0.9322,0.9803,0.8672
174,Pisum_sativum_5e3,0.8890,0.9672,0.8096
174,Theobroma_cacao_5e3,0.9325,0.9716,0.8608
175,Brachypodium_distachyon_5e3,0.7988,0.9617,0.7934
175,Brassica_juncea_5e3,0.7491,0.8688,0.7450
175,Brassica_napus_5e3,0.7473,0.9403,0.7499
175,Cajanus_cajan_5e3,0.9225,0.9798,0.8348
175,Glycine_max_5e3,0.9306,0.9838,0.8811
175,Gossypium_raimondii_5e3,0.8356,0.9487,0.7880
175,Lactuca_sativa_5e3,0.8718,0.9716,0.8472
175,Medicago_truncatula_5e3,0.9297,0.9819,0.8661
175,Pisum_sativum_5e3,0.8936,0.9670,0.8085
175,Theobroma_cacao_5e3,0.9324,0.9766,0.8619
176,Brachypodium_distachyon_5e3,0.8111,0.9518,0.7927
176,Brassica_juncea_5e3,0.7637,0.8558,0.7441
176,Brassica_napus_5e3,0.7593,0.9227,0.7540
176,Cajanus_cajan_5e3,0.9288,0.9628,0.8362
176,Glycine_max_5e3,0.9363,0.9762,0.8823
176,Gossypium_raimondii_5e3,0.8384,0.9368,0.7849
176,Lactuca_sativa_5e3,0.8827,0.9577,0.8480
176,Medicago_truncatula_5e3,0.9373,0.9759,0.8682
176,Pisum_sativum_5e3,0.8999,0.9592,0.8112
176,Theobroma_cacao_5e3,0.9336,0.9696,0.8613
177,Brachypodium_distachyon_5e3,0.8161,0.9311,0.7935
177,Brassica_juncea_5e3,0.7707,0.8070,0.7434
177,Brassica_napus_5e3,0.7653,0.9078,0.7523
177,Cajanus_cajan_5e3,0.9323,0.9614,0.8355
177,Glycine_max_5e3,0.9398,0.9689,0.8828
177,Gossypium_raimondii_5e3,0.8483,0.9187,0.7868
177,Lactuca_sativa_5e3,0.8860,0.9483,0.8482
177,Medicago_truncatula_5e3,0.9415,0.9657,0.8680
177,Pisum_sativum_5e3,0.8999,0.9529,0.8094
177,Theobroma_cacao_5e3,0.9388,0.9623,0.8610
178,Brachypodium_distachyon_5e3,0.8070,0.9512,0.7923
178,Brassica_juncea_5e3,0.7590,0.8428,0.7405
178,Brassica_napus_5e3,0.7602,0.9209,0.7514
178,Cajanus_cajan_5e3,0.9267,0.9672,0.8350
178,Glycine_max_5e3,0.9357,0.9776,0.8821
178,Gossypium_raimondii_5e3,0.8413,0.9355,0.7860
178,Lactuca_sativa_5e3,0.8793,0.9605,0.8486
178,Medicago_truncatula_5e3,0.9370,0.9758,0.8683
178,Pisum_sativum_5e3,0.8973,0.9586,0.8088
178,Theobroma_cacao_5e3,0.9344,0.9703,0.8621
179,Brachypodium_distachyon_5e3,0.8070,0.9545,0.7929
179,Brassica_juncea_5e3,0.7528,0.8452,0.7382
179,Brassica_napus_5e3,0.7530,0.9381,0.7546
179,Cajanus_cajan_5e3,0.9261,0.9717,0.8356
179,Glycine_max_5e3,0.9362,0.9793,0.8836
179,Gossypium_raimondii_5e3,0.8344,0.9486,0.7913
179,Lactuca_sativa_5e3,0.8795,0.9678,0.8498
179,Medicago_truncatula_5e3,0.9374,0.9776,0.8692
179,Pisum_sativum_5e3,0.8929,0.9697,0.8109
179,Theobroma_cacao_5e3,0.9332,0.9767,0.8622
180,Brachypodium_distachyon_5e3,0.8145,0.9423,0.7948
180,Brassica_juncea_5e3,0.7635,0.8433,0.7431
180,Brassica_napus_5e3,0.7612,0.9270,0.7541
180,Cajanus_cajan_5e3,0.9264,0.9707,0.8358
180,Glycine_max_5e3,0.9369,0.9779,0.8830
180,Gossypium_raimondii_5e3,0.8397,0.9420,0.7871
180,Lactuca_sativa_5e3,0.8823,0.9595,0.8497
180,Medicago_truncatula_5e3,0.9383,0.9754,0.8690
180,Pisum_sativum_5e3,0.9026,0.9454,0.8103
180,Theobroma_cacao_5e3,0.9390,0.9710,0.8619
181,Brachypodium_distachyon_5e3,0.8033,0.9647,0.7951
181,Brassica_juncea_5e3,0.7550,0.8603,0.7413
181,Brassica_napus_5e3,0.7506,0.9392,0.7550
181,Cajanus_cajan_5e3,0.9216,0.9771,0.8365
181,Glycine_max_5e3,0.9356,0.9803,0.8834
181,Gossypium_raimondii_5e3,0.8421,0.9349,0.7870
181,Lactuca_sativa_5e3,0.8778,0.9659,0.8499
181,Medicago_truncatula_5e3,0.9350,0.9801,0.8688
181,Pisum_sativum_5e3,0.8999,0.9613,0.8121
181,Theobroma_cacao_5e3,0.9331,0.9735,0.8614
182,Brachypodium_distachyon_5e3,0.8038,0.9619,0.7935
182,Brassica_juncea_5e3,0.7660,0.8623,0.7416
182,Brassica_napus_5e3,0.7567,0.9368,0.7549
182,Cajanus_cajan_5e3,0.9249,0.9743,0.8361
182,Glycine_max_5e3,0.9345,0.9805,0.8826
182,Gossypium_raimondii_5e3,0.8331,0.9508,0.7893
182,Lactuca_sativa_5e3,0.8784,0.9691,0.8490
182,Medicago_truncatula_5e3,0.9357,0.9793,0.8687
182,Pisum_sativum_5e3,0.8993,0.9642,0.8108
182,Theobroma_cacao_5e3,0.9371,0.9711,0.8625
183,Brachypodium_distachyon_5e3,0.8169,0.9423,0.7963
183,Brassica_juncea_5e3,0.7672,0.8362,0.7434
183,Brassica_napus_5e3,0.7621,0.9233,0.7536
183,Cajanus_cajan_5e3,0.9304,0.9702,0.8363
183,Glycine_max_5e3,0.9392,0.9770,0.8840
183,Gossypium_raimondii_5e3,0.8493,0.9363,0.7901
183,Lactuca_sativa_5e3,0.8846,0.9608,0.8505
183,Medicago_truncatula_5e3,0.9395,0.9756,0.8694
183,Pisum_sativum_5e3,0.9005,0.9614,0.8120
183,Theobroma_cacao_5e3,0.9384,0.9700,0.8619
184,Brachypodium_distachyon_5e3,0.8116,0.9529,0.7955
184,Brassica_juncea_5e3,0.7597,0.8440,0.7465
184,Brassica_napus_5e3,0.7611,0.9284,0.7550
184,Cajanus_cajan_5e3,0.9324,0.9649,0.8366
184,Glycine_max_5e3,0.9381,0.9780,0.8832
184,Gossypium_raimondii_5e3,0.8494,0.9309,0.7906
184,Lactuca_sativa_5e3,0.8829,0.9599,0.8490
184,Medicago_truncatula_5e3,0.9395,0.9761,0.8693
184,Pisum_sativum_5e3,0.9038,0.9572,0.8113
184,Theobroma_cacao_5e3,0.9355,0.9704,0.8627
185,Brachypodium_distachyon_5e3,0.8220,0.9242,0.7959
185,Brassica_juncea_5e3,0.7598,0.7865,0.7390
185,Brassica_napus_5e3,0.7766,0.8917,0.7554
185,Cajanus_cajan_5e3,0.9338,0.9567,0.8363
185,Glycine_max_5e3,0.9424,0.9670,0.8836
185,Gossypium_raimondii_5e3,0.8463,0.9210,0.7878
185,Lactuca_sativa_5e3,0.8927,0.9451,0.8510
185,Medicago_truncatula_5e3,0.9444,0.9659,0.8700
185,Pisum_sativum_5e3,0.9105,0.9439,0.8121
185,Theobroma_cacao_5e3,0.9384,0.9659,0.8627
186,Brachypodium_distachyon_5e3,0.8188,0.9427,0.7969
186,Brassica_juncea_5e3,0.7713,0.8338,0.7457
186,Brassica_napus_5e3,0.7677,0.9114,0.7554
186,Cajanus_cajan_5e3,0.9312,0.9675,0.8381
186,Glycine_max_5e3,0.9394,0.9740,0.8834
186,Gossypium_raimondii_5e3,0.8556,0.9210,0.7881
186,Lactuca_sativa_5e3,0.8880,0.9538,0.8508
186,Medicago_truncatula_5e3,0.9411,0.9731,0.8694
186,Pisum_sativum_5e3,0.9041,0.9553,0.8115
186,Theobroma_cacao_5e3,0.9377,0.9674,0.8619
187,Brachypodium_distachyon_5e3,0.8211,0.9274,0.7946
187,Brassica_juncea_5e3,0.7763,0.7838,0.7388
187,Brassica_napus_5e3,0.7711,0.8931,0.7542
187,Cajanus_cajan_5e3,0.9363,0.9566,0.8367
187,Glycine_max_5e3,0.9407,0.9710,0.8836
187,Gossypium_raimondii_5e3,0.8477,0.9128,0.7880
187,Lactuca_sativa_5e3,0.8884,0.9494,0.8498
187,Medicago_truncatula_5e3,0.9418,0.9697,0.8695
187,Pisum_sativum_5e3,0.9087,0.9459,0.8109
187,Theobroma_cacao_5e3,0.9424,0.9631,0.8628
188,Brachypodium_distachyon_5e3,0.8140,0.9538,0.7970
188,Brassica_juncea_5e3,0.7763,0.8344,0.7468
188,Brassica_napus_5e3,0.7649,0.9271,0.7568
188,Cajanus_cajan_5e3,0.9327,0.9689,0.8380
188,Glycine_max_5e3,0.9384,0.9785,0.8840
188,Gossypium_raimondii_5e3,0.8497,0.9299,0.7882
188,Lactuca_sativa_5e3,0.8843,0.9641,0.8508
188,Medicago_truncatula_5e3,0.9384,0.9802,0.8700
188,Pisum_sativum_5e3,0.9040,0.9607,0.8128
188,Theobroma_cacao_5e3,0.9369,0.9732,0.8632
189,Brachypodium_distachyon_5e3,0.8180,0.9332,0.7965
189,Brassica_juncea_5e3,0.7803,0.8074,0.7478
189,Brassica_napus_5e3,0.7692,0.9180,0.7562
189,Cajanus_cajan_5e3,0.9326,0.9614,0.8363
189,Glycine_max_5e3,0.9392,0.9761,0.8841
189,Gossypium_raimondii_5e3,0.8507,0.9229,0.7898
189,Lactuca_sativa_5e3,0.8871,0.9553,0.8513
189,Medicago_truncatula_5e3,0.9408,0.9755,0.8702
189,Pisum_sativum_5e3,0.9019,0.9557,0.8107
189,Theobroma_cacao_5e3,0.9385,0.9667,0.8621
190,Brachypodium_distachyon_5e3,0.8044,0.9443,0.7909
190,Brassica_juncea_5e3,0.7528,0.8443,0.7424
190,Brassica_napus_5e3,0.7528,0.9210,0.7494
190,Cajanus_cajan_5e3,0.9283,0.9582,0.8340
190,Glycine_max_5e3,0.9331,0.9746,0.8807
190,Gossypium_raimondii_5e3,0.8368,0.9267,0.7829
190,Lactuca_sativa_5e3,0.8737,0.9550,0.8445
190,Medicago_truncatula_5e3,0.9289,0.9719,0.8642
190,Pisum_sativum_5e3,0.8959,0.9537,0.8087
190,Theobroma_cacao_5e3,0.9375,0.9618,0.8612
191,Brachypodium_distachyon_5e3,0.8168,0.9451,0.7972
191,Brassica_juncea_5e3,0.7678,0.8329,0.7466
191,Brassica_napus_5e3,0.7665,0.9186,0.7560
191,Cajanus_cajan_5e3,0.9371,0.9544,0.8367
191,Glycine_max_5e3,0.9406,0.9756,0.8840
191,Gossypium_raimondii_5e3,0.8451,0.9282,0.7865
191,Lactuca_sativa_5e3,0.8874,0.9570,0.8516
191,Medicago_truncatula_5e3,0.9411,0.9734,0.8700
191,Pisum_sativum_5e3,0.9075,0.9529,0.8116
191,Theobroma_cacao_5e3,0.9470,0.9627,0.8627
192,Brachypodium_distachyon_5e3,0.8111,0.9442,0.7937
192,Brassica_juncea_5e3,0.7550,0.8451,0.7447
